Date,SOS008L02P,SOS005L04P,SOS003L04P,SOS002L09P,SOS001L12P,SOS500M24P,SOS250M48P,SOP001L12P,POV005L04P,POV002L09P,POV001L24P,POV500M24P,POP001L12P,POP015K,SO0005L04P,SO0002L09P,SO0001L12P,SO0500M24P,POP005L04P,POP002L09P,POP001L12P.1,POP500M24P,POPF01L12P,AT5X5K,ATN02K12P,ATN01K24P,MAR02K12P,MAR01K24P,ATWWP002K12P,ATWWP001K24P,MASR025K,MAHS025K,SE500G24P,SE200G24P,ATPPCH5X5K,ATPA1K24P,MAPA1K24P,MAP1K25P,MAC1K25P,EEA500G12P,EEA200G24P
2023-01-01 00:00:00,1355.0,12594.0,1949.000000000004,14556.00000000001,21393.99999999999,8552.000000000002,1159.0,100.0,348.0000000000001,572.9999999999999,1829.0,1349.0,1250.0,0,0.0,0.0,0.0,0.0,83.0,228.0,702.9999999999999,428.9999999999999,779.9999999999999,2642.0,1819.0,5184.0,464.0,1607.0,100.0,42.0,96,25,1507.0,225.0,0,0,0,0,0,0,0
2023-01-02 00:00:00,338.0,11677.0,1842.000000000002,13085.00000000001,17058.99999999999,7206.999999999998,501.9999999999997,160.0,160.0,379.9999999999999,1277.0,558.9999999999999,1125.0,0,0.0,0.0,0.0,0.0,70.0,140.0,461.0,209.0,213.0,1070.0,1281.0,4345.0,310.0,999.0,15.0,37.0,21,0,602.0,109.0,0,0,0,0,0,0,0
2023-01-03 00:00:00,225.9999999999999,8550.999999999998,1135.0,8573.107971014482,12178.0,4234.000000000003,289.9999999999999,277.9999999999999,190.0,275.0,999.0,668.9999999999999,655.0,0,0.0,0.0,0.0,0.0,25.0,55.00000000000001,340.0,201.0,85.0,2355.0,736.0,5891.333,63.0,2004.0,11.0,51.0,35,0,1363.0,100.0,0,0,0,0,12,0,0
2023-01-04 00:00:00,223.4999999999999,10667.25,966.9999999999994,8487.110990338162,10920.08297101449,4046.0,484.9999999999999,58.41702898550724,236.0,438.0000000000001,1250.0,781.0,885.0000000000002,0,0.0,0.0,0.0,0.0,30.0,149.0,309.0,95.0,55.0,909.8,523.0,4698.958,65.0,760.875,50.0,49.0,46,2,756.667,130.0,0,0,0,0,25,0,0
2023-01-05 00:00:00,233.0,14864.0,1783.0,11923.11002415458,16931.0,6357.000000000001,554.9999999999999,63.0,210.0,374.0000000000001,1112.0,851.0,1631.0,0,0.0,0.0,0.0,0.0,49.0,123.0,349.9999999999999,210.0,195.0,3504.0,930.0,3552.0,364.0,1129.0,0.0,18.0,244,37,1398.0,155.0,0,0,0,0,0,0,0
2023-01-06 00:00:00,0.0,0.0,0.0,0.110024154589372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2023-01-07 00:00:00,15.0,3215.999999999999,305.0,1581.999999999999,1419.0,795.9999999999998,114.0,34.99999999999999,135.0,170.0,530.0,730.0,650.0,0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,5.0,0.0,10.0,608.0,324.0,147.0,81.0,0.0,0.0,477,0,24.0,0.0,0,0,0,0,0,0,0
2023-01-08 00:00:00,1520.999999999999,13298.0,1927.0,11858.11002415459,17242.99999999999,7198.999999999996,495.0,72.0,260.0,390.0000000000001,1082.0,547.0,1798.0,0,0.0,0.0,0.0,0.0,35.0,115.0,536.0,320.0,613.9999999999999,3322.0,1782.0,9714.0,137.0,2100.0,28.0,101.0,231,240,1553.0,97.0,0,0,0,0,0,0,0
2023-01-09 00:00:00,142.0,10586.5,1902.000000000001,5833.666002415459,15627.99999999999,6309.999999999996,642.9999999999997,84.99999999999999,210.0,360.0000000000001,1390.0,830.0,3524.000000000001,0,0.0,0.0,0.0,0.0,90.0,65.0,511.9999999999999,384.0000000000001,915.0,2254.0,925.0,6696.0,63.0,1099.0,6.0,80.0,34,0,1163.0,54.0,0,0,0,0,0,0,0
2023-01-10 00:00:00,292.0,7137.0,1240.999999999999,3948.110990338164,13522.99999999999,3580.000000000002,456.9999999999998,152.0,257.0,95.0,812.0000000000001,590.0,180.0,0,0.0,0.0,0.0,0.0,41.00000000000001,54.0,414.9999999999999,233.0000000000001,46.00000000000001,2414.0,1791.0,7413.0,532.0,1236.0,150.0,95.0,95,30,1002.0,48.0,0,0,0,0,0,0,0
2023-01-11 00:00:00,633.0,7377.349999999999,979.0,4874.555978260869,9036.666032608691,3487.0,199.0,70.0,188.0,241.0,879.0,527.0,433.0,0,0.0,0.0,0.0,0.0,15.0,55.0,105.0,68.0,80.0,1453.0,1771.166,4371.0,300.0,749.0,20.0,152.0,80,25,631.0,105.0,0,0,0,0,0,0,0
